Genome	GBK	Type	Cluster_number	Contig_edge	Length	CDS_number	GBK_Path
BGC0000576	BGC0000576.1.region001.gbk	lassopeptide	1	True	7956	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000576/BGC0000576.1.region001.gbk
BGC0000577	BGC0000577.1.region001.gbk	lassopeptide	1	True	8513	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000577/BGC0000577.1.region001.gbk
BGC0000582	BGC0000582.1.region001.gbk	linaridin	1	True	12148	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000582/BGC0000582.1.region001.gbk
BGC0000580	BGC0000580.1.region001.gbk	lassopeptide	1	True	2854	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000580/BGC0000580.1.region001.gbk
BGC0000581	BGC0000581.1.region001.gbk	lassopeptide	1	True	4803	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000581/BGC0000581.1.region001.gbk
BGC0000583	BGC0000583.1.region001.gbk	linaridin	1	True	6725	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000583/BGC0000583.1.region001.gbk
BGC0000579	BGC0000579.1.region001.gbk	lassopeptide	1	True	6125	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000579/BGC0000579.1.region001.gbk
BGC0000585	BGC0000585.1.region001.gbk	RRE-containing	1	True	6458	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000585/BGC0000585.1.region001.gbk
BGC0000591	BGC0000591.1.region001.gbk	microviridin	1	True	5640	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000591/BGC0000591.1.region001.gbk
BGC0000592	BGC0000592.1.region001.gbk	microviridin	1	True	9997	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000592/BGC0000592.1.region001.gbk
BGC0000593	BGC0000593.1.region001.gbk	microviridin	1	True	6678	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000593/BGC0000593.1.region001.gbk
BGC0000594	BGC0000594.1.region001.gbk	microviridin	1	True	6812	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000594/BGC0000594.1.region001.gbk
BGC0000598	BGC0000598.1.region001.gbk	proteusin,RiPP-like	2	True	15050	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000598/BGC0000598.1.region001.gbk
BGC0000599	BGC0000599.1.region001.gbk	ranthipeptide,sactipeptide	2	True	6014	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000599/BGC0000599.1.region001.gbk
BGC0000602	BGC0000602.1.region001.gbk	sactipeptide	1	True	7358	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000602/BGC0000602.1.region001.gbk
BGC0000600	BGC0000600.1.region001.gbk	sactipeptide	1	True	8141	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000600/BGC0000600.1.region001.gbk
BGC0000601	BGC0000601.1.region001.gbk	ranthipeptide,sactipeptide	2	True	6092	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000601/BGC0000601.1.region001.gbk
BGC0000603	BGC0000603.1.region001.gbk	thiopeptide,LAP	2	True	26596	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000603/BGC0000603.1.region001.gbk
BGC0000607	BGC0000607.1.region001.gbk	thiopeptide	1	True	18190	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000607/BGC0000607.1.region001.gbk
BGC0000605	BGC0000605.1.region001.gbk	LAP,thiopeptide	2	True	17179	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000605/BGC0000605.1.region001.gbk
BGC0000604	BGC0000604.1.region001.gbk	LAP,thiopeptide	2	True	22848	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000604/BGC0000604.1.region001.gbk
BGC0000606	BGC0000606.1.region001.gbk	thiopeptide,LAP,lanthipeptide-class-iv	3	True	14244	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000606/BGC0000606.1.region001.gbk
BGC0000608	BGC0000608.1.region001.gbk	thiopeptide	1	True	4495	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000608/BGC0000608.1.region001.gbk
BGC0000610	BGC0000610.1.region001.gbk	thiopeptide,LAP	2	True	31187	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000610/BGC0000610.1.region001.gbk
BGC0000613	BGC0000613.1.region001.gbk	thiopeptide,LAP	2	True	15586	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000613/BGC0000613.1.region001.gbk
BGC0000612	BGC0000612.1.region001.gbk	LAP,thiopeptide	2	True	21168	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000612/BGC0000612.1.region001.gbk
BGC0000611	BGC0000611.1.region001.gbk	terpene,thiopeptide,LAP	3	True	38587	27	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000611/BGC0000611.1.region001.gbk
BGC0000609	BGC0000609.1.region001.gbk	thiopeptide,LAP	2	True	41032	41	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000609/BGC0000609.1.region001.gbk
BGC0000617	BGC0000617.1.region001.gbk	RiPP-like	1	True	6455	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000617/BGC0000617.1.region001.gbk
BGC0000616	BGC0000616.1.region001.gbk	RiPP-like	1	True	4173	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000616/BGC0000616.1.region001.gbk
BGC0000614	BGC0000614.1.region001.gbk	thiopeptide,LAP	2	True	29379	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000614/BGC0000614.1.region001.gbk
BGC0000615	BGC0000615.1.region001.gbk	thiopeptide	1	True	30676	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000615/BGC0000615.1.region001.gbk
BGC0000619	BGC0000619.1.region001.gbk	RiPP-like	1	True	6935	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000619/BGC0000619.1.region001.gbk
BGC0000620	BGC0000620.1.region001.gbk	RiPP-like	1	True	10001	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000620/BGC0000620.1.region001.gbk
BGC0000626	BGC0000626.1.region001.gbk	lanthipeptide-class-ii	1	True	7622	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000626/BGC0000626.1.region001.gbk
BGC0000624	BGC0000624.1.region001.gbk	RiPP-like	1	True	7759	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000624/BGC0000624.1.region001.gbk
BGC0000628	BGC0000628.1.region001.gbk	thiopeptide	1	True	13800	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000628/BGC0000628.1.region001.gbk
BGC0000627	BGC0000627.1.region001.gbk	fungal-RiPP	1	True	28295	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000627/BGC0000627.1.region001.gbk
BGC0000625	BGC0000625.1.region001.gbk	lanthipeptide-class-v,thioamitides	2	True	30576	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000625/BGC0000625.1.region001.gbk
BGC0000634	BGC0000634.1.region001.gbk	terpene	1	True	11991	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000634/BGC0000634.1.region001.gbk
BGC0000633	BGC0000633.1.region001.gbk	terpene	1	True	14304	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000633/BGC0000633.1.region001.gbk
BGC0000630	BGC0000630.1.region001.gbk	terpene	1	True	6227	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000630/BGC0000630.1.region001.gbk
BGC0000631	BGC0000631.1.region001.gbk	terpene	1	True	18795	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000631/BGC0000631.1.region001.gbk
BGC0000632	BGC0000632.1.region001.gbk	terpene	1	True	15808	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000632/BGC0000632.1.region001.gbk
BGC0000637	BGC0000637.1.region001.gbk	terpene	1	True	9233	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000637/BGC0000637.1.region001.gbk
BGC0000635	BGC0000635.1.region001.gbk	terpene	1	True	10074	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000635/BGC0000635.1.region001.gbk
BGC0000639	BGC0000639.1.region001.gbk	terpene	1	True	6999	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000639/BGC0000639.1.region001.gbk
BGC0000638	BGC0000638.1.region001.gbk	terpene	1	True	6918	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000638/BGC0000638.1.region001.gbk
BGC0000636	BGC0000636.1.region001.gbk	terpene	1	True	12434	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000636/BGC0000636.1.region001.gbk
BGC0000642	BGC0000642.1.region001.gbk	terpene	1	True	9127	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000642/BGC0000642.1.region001.gbk
BGC0000644	BGC0000644.1.region001.gbk	terpene	1	True	6312	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000644/BGC0000644.1.region001.gbk
BGC0000640	BGC0000640.1.region001.gbk	terpene	1	True	8814	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000640/BGC0000640.1.region001.gbk
BGC0000641	BGC0000641.1.region001.gbk	terpene	1	True	8675	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000641/BGC0000641.1.region001.gbk
BGC0000643	BGC0000643.1.region001.gbk	terpene	1	True	10197	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000643/BGC0000643.1.region001.gbk
BGC0000645	BGC0000645.1.region001.gbk	terpene	1	True	7475	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000645/BGC0000645.1.region001.gbk
BGC0000646	BGC0000646.1.region001.gbk	terpene	1	True	6380	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000646/BGC0000646.1.region001.gbk
BGC0000649	BGC0000649.1.region001.gbk	terpene	1	True	10878	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000649/BGC0000649.1.region001.gbk
BGC0000648	BGC0000648.1.region001.gbk	terpene	1	True	11979	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000648/BGC0000648.1.region001.gbk
BGC0000647	BGC0000647.1.region001.gbk	terpene	1	True	3084	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000647/BGC0000647.1.region001.gbk
BGC0000651	BGC0000651.1.region001.gbk	other,terpene	2	True	26760	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000651/BGC0000651.1.region001.gbk
BGC0000650	BGC0000650.1.region001.gbk	terpene	1	True	7750	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000650/BGC0000650.1.region001.gbk
BGC0000653	BGC0000653.1.region001.gbk	terpene	1	True	18531	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000653/BGC0000653.1.region001.gbk
BGC0000654	BGC0000654.1.region001.gbk	PKS-like,terpene	2	False	41068	33	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000654/BGC0000654.1.region001.gbk
BGC0000652	BGC0000652.1.region001.gbk	other,T3PKS,terpene	3	True	36405	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000652/BGC0000652.1.region001.gbk
BGC0000659	BGC0000659.1.region001.gbk	terpene	1	True	1937	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000659/BGC0000659.1.region001.gbk
BGC0000656	BGC0000656.1.region001.gbk	terpene	1	True	3801	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000656/BGC0000656.1.region001.gbk
BGC0000658	BGC0000658.1.region001.gbk	terpene	1	True	2226	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000658/BGC0000658.1.region001.gbk
BGC0000655	BGC0000655.1.region001.gbk	terpene,thiopeptide,LAP	3	True	38587	27	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000655/BGC0000655.1.region001.gbk
BGC0000657	BGC0000657.1.region001.gbk	terpene	1	True	5951	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000657/BGC0000657.1.region001.gbk
BGC0000664	BGC0000664.1.region001.gbk	terpene	1	True	8391	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000664/BGC0000664.1.region001.gbk
BGC0000660	BGC0000660.1.region001.gbk	terpene	1	True	2468	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000660/BGC0000660.1.region001.gbk
BGC0000662	BGC0000662.1.region001.gbk	melanin	1	False	10390	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000662/BGC0000662.1.region001.gbk
BGC0000661	BGC0000661.1.region001.gbk	terpene	1	True	5412	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000661/BGC0000661.1.region001.gbk
BGC0000663	BGC0000663.1.region001.gbk	terpene	1	True	13757	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000663/BGC0000663.1.region001.gbk
BGC0000667	BGC0000667.1.region001.gbk	terpene	1	True	7949	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000667/BGC0000667.1.region001.gbk
BGC0000669	BGC0000669.1.region001.gbk	terpene	1	True	14680	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000669/BGC0000669.1.region001.gbk
BGC0000668	BGC0000668.1.region001.gbk	other	1	True	27904	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000668/BGC0000668.1.region001.gbk
BGC0000674	BGC0000674.1.region001.gbk	terpene	1	True	4991	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000674/BGC0000674.1.region001.gbk
BGC0000672	BGC0000672.1.region001.gbk	terpene	1	False	7837	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000672/BGC0000672.1.region001.gbk
BGC0000672	BGC0000672.1.region002.gbk	terpene	1	False	20884	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000672/BGC0000672.1.region002.gbk
BGC0000672	BGC0000672.1.region003.gbk	terpene	1	True	29051	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000672/BGC0000672.1.region003.gbk
BGC0000671	BGC0000671.1.region001.gbk	terpene	1	False	16234	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000671/BGC0000671.1.region001.gbk
BGC0000671	BGC0000671.1.region002.gbk	terpene	1	False	25452	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000671/BGC0000671.1.region002.gbk
BGC0000676	BGC0000676.1.region001.gbk	terpene	1	True	11653	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000676/BGC0000676.1.region001.gbk
BGC0000675	BGC0000675.1.region001.gbk	terpene	1	True	4976	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000675/BGC0000675.1.region001.gbk
BGC0000678	BGC0000678.1.region001.gbk	terpene	1	True	13437	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000678/BGC0000678.1.region001.gbk
BGC0000679	BGC0000679.1.region001.gbk	other,T3PKS	2	True	36469	30	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000679/BGC0000679.1.region001.gbk
BGC0000682	BGC0000682.1.region001.gbk	T1PKS	1	True	27324	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000682/BGC0000682.1.region001.gbk
BGC0000685	BGC0000685.1.region001.gbk	terpene	1	False	21896	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000685/BGC0000685.1.region001.gbk
BGC0000683	BGC0000683.1.region001.gbk	terpene	1	True	1008	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000683/BGC0000683.1.region001.gbk
BGC0000684	BGC0000684.1.region001.gbk	T1PKS	1	True	21746	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000684/BGC0000684.1.region001.gbk
BGC0000690	BGC0000690.1.region001.gbk	amglyccycl	1	True	24242	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000690/BGC0000690.1.region001.gbk
BGC0000689	BGC0000689.1.region001.gbk	amglyccycl	1	False	21194	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000689/BGC0000689.1.region001.gbk
BGC0000691	BGC0000691.1.region001.gbk	amglyccycl	1	False	21155	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000691/BGC0000691.1.region001.gbk
BGC0000688	BGC0000688.1.region001.gbk	terpene	1	True	13785	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000688/BGC0000688.1.region001.gbk
BGC0000694	BGC0000694.1.region001.gbk	amglyccycl	1	True	18753	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000694/BGC0000694.1.region001.gbk
BGC0000693	BGC0000693.1.region001.gbk	amglyccycl	1	True	25397	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000693/BGC0000693.1.region001.gbk
BGC0000692	BGC0000692.1.region001.gbk	amglyccycl	1	True	29896	24	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000692/BGC0000692.1.region001.gbk
BGC0000696	BGC0000696.1.region001.gbk	amglyccycl	1	False	21194	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000696/BGC0000696.1.region001.gbk
BGC0000701	BGC0000701.1.region001.gbk	amglyccycl	1	True	6021	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000701/BGC0000701.1.region001.gbk
BGC0000699	BGC0000699.1.region001.gbk	amglyccycl	1	True	23267	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000699/BGC0000699.1.region001.gbk
BGC0000702	BGC0000702.1.region001.gbk	amglyccycl	1	False	21173	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000702/BGC0000702.1.region001.gbk
BGC0000700	BGC0000700.1.region001.gbk	amglyccycl	1	False	21215	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000700/BGC0000700.1.region001.gbk
BGC0000700	BGC0000700.1.region002.gbk	melanin	1	False	10651	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000700/BGC0000700.1.region002.gbk
BGC0000704	BGC0000704.1.region001.gbk	amglyccycl	1	False	21173	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000704/BGC0000704.1.region001.gbk
BGC0000705	BGC0000705.1.region001.gbk	amglyccycl	1	False	21173	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000705/BGC0000705.1.region001.gbk
BGC0000713	BGC0000713.1.region001.gbk	amglyccycl	1	True	31892	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000713/BGC0000713.1.region001.gbk
BGC0000712	BGC0000712.1.region001.gbk	NRPS-like,amglyccycl	2	True	45626	36	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000712/BGC0000712.1.region001.gbk
BGC0000708	BGC0000708.1.region001.gbk	amglyccycl	1	True	36307	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000708/BGC0000708.1.region001.gbk
BGC0000709	BGC0000709.1.region001.gbk	amglyccycl	1	False	34432	25	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000709/BGC0000709.1.region001.gbk
BGC0000711	BGC0000711.1.region001.gbk	amglyccycl	1	True	30837	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000711/BGC0000711.1.region001.gbk
BGC0000720	BGC0000720.1.region001.gbk	amglyccycl	1	True	13654	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000720/BGC0000720.1.region001.gbk
BGC0000714	BGC0000714.1.region001.gbk	amglyccycl	1	False	21185	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000714/BGC0000714.1.region001.gbk
BGC0000719	BGC0000719.1.region001.gbk	amglyccycl	1	True	11715	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000719/BGC0000719.1.region001.gbk
BGC0000716	BGC0000716.1.region001.gbk	amglyccycl	1	True	21883	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000716/BGC0000716.1.region001.gbk
BGC0000715	BGC0000715.1.region001.gbk	amglyccycl	1	True	16306	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000715/BGC0000715.1.region001.gbk
BGC0000723	BGC0000723.1.region001.gbk	amglyccycl	1	False	21239	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000723/BGC0000723.1.region001.gbk
BGC0000724	BGC0000724.1.region001.gbk	amglyccycl	1	True	15901	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000724/BGC0000724.1.region001.gbk
BGC0000722	BGC0000722.1.region001.gbk	amglyccycl	1	False	21245	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000722/BGC0000722.1.region001.gbk
BGC0000721	BGC0000721.1.region001.gbk	amglyccycl	1	False	21161	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000721/BGC0000721.1.region001.gbk
BGC0000727	BGC0000727.1.region001.gbk	NRPS-like	1	True	29395	29	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000727/BGC0000727.1.region001.gbk
BGC0000796	BGC0000796.1.region001.gbk	lanthipeptide-class-i	1	True	11909	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000796/BGC0000796.1.region001.gbk
BGC0000806	BGC0000806.1.region001.gbk	other	1	False	41287	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000806/BGC0000806.1.region001.gbk
BGC0000807	BGC0000807.1.region001.gbk	other	1	True	33805	28	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000807/BGC0000807.1.region001.gbk
BGC0000809	BGC0000809.1.region001.gbk	LAP,thiopeptide,indole	3	True	30673	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000809/BGC0000809.1.region001.gbk
BGC0000811	BGC0000811.1.region001.gbk	indole	1	True	22152	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000811/BGC0000811.1.region001.gbk
BGC0000813	BGC0000813.1.region001.gbk	indole	1	True	17907	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000813/BGC0000813.1.region001.gbk
BGC0000814	BGC0000814.1.region001.gbk	indole	1	False	23096	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000814/BGC0000814.1.region001.gbk
BGC0000817	BGC0000817.1.region001.gbk	indole	1	True	6814	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000817/BGC0000817.1.region001.gbk
BGC0000818	BGC0000818.1.region001.gbk	NRPS,indole	2	True	35780	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000818/BGC0000818.1.region001.gbk
BGC0000816	BGC0000816.1.region001.gbk	NRPS,indole	2	True	20179	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000816/BGC0000816.1.region001.gbk
BGC0000819	BGC0000819.1.region001.gbk	NRPS,indole	2	True	40377	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000819/BGC0000819.1.region001.gbk
BGC0000823	BGC0000823.1.region001.gbk	indole	1	True	16824	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0000823/BGC0000823.1.region001.gbk
